TaskID,TaskType,ArrivalHour,GPU_Demand,EstimatedDuration_min,DelaySensitivity,SourceRegion,MaxLatency_ms,LatestFinishHour,EarliestStartHour,ExecutionMode,Duration_h,FinishIfArrival
42901,RealTimeInference,2260,2,370,High,RegionB,20,2267,2260,NonPreemptive,6.166666666666667,2266.1666666666665
42902,AITraining,953,78,216,Low,RegionE,150,2406,953,NonPreemptive,3.6,956.6
42903,AITraining,290,23,82,Low,RegionE,150,2406,290,NonPreemptive,1.3666666666666667,291.3666666666667
42904,AITraining,917,84,234,Low,RegionF,150,2406,917,NonPreemptive,3.9,920.9
42905,AITraining,1750,30,370,Low,RegionF,150,2406,1750,NonPreemptive,6.166666666666667,1756.1666666666667
42906,AITraining,1057,22,119,Low,RegionC,150,2406,1057,NonPreemptive,1.9833333333333334,1058.9833333333333
42907,AITraining,84,41,355,Low,RegionD,150,2406,84,NonPreemptive,5.916666666666667,89.91666666666667
42908,RealTimeInference,1768,2,163,High,RegionB,20,1771,1768,NonPreemptive,2.716666666666667,1770.7166666666667
42909,AITraining,1340,92,119,Low,RegionE,150,2406,1340,NonPreemptive,1.9833333333333334,1341.9833333333333
42910,BatchInference,308,21,229,Medium,RegionE,80,2406,308,NonPreemptive,3.816666666666667,311.81666666666666
42911,BatchInference,2161,8,326,Medium,RegionF,80,2406,2161,NonPreemptive,5.433333333333334,2166.4333333333334
42912,AITraining,2004,106,237,Low,RegionB,150,2406,2004,NonPreemptive,3.95,2007.95
42913,RealTimeInference,907,5,87,High,RegionA,20,909,907,NonPreemptive,1.45,908.45
42914,RealTimeInference,123,7,292,High,RegionB,20,128,123,NonPreemptive,4.866666666666666,127.86666666666666
42915,RealTimeInference,159,2,212,High,RegionB,20,163,159,NonPreemptive,3.533333333333333,162.53333333333333
42916,RealTimeInference,2220,6,212,High,RegionC,20,2224,2220,NonPreemptive,3.533333333333333,2223.5333333333333
42917,BatchInference,1444,6,274,Medium,RegionE,80,2406,1444,NonPreemptive,4.566666666666666,1448.5666666666666
42918,BatchInference,46,22,67,Medium,RegionF,80,2406,46,NonPreemptive,1.1166666666666667,47.11666666666667
42919,BatchInference,1986,17,343,Medium,RegionA,80,2406,1986,NonPreemptive,5.716666666666667,1991.7166666666667
42920,BatchInference,1173,13,150,Medium,RegionB,80,2406,1173,NonPreemptive,2.5,1175.5
42921,AITraining,1990,50,47,Low,RegionD,150,2406,1990,NonPreemptive,0.7833333333333333,1990.7833333333333
42922,RealTimeInference,903,2,79,High,RegionB,20,905,903,NonPreemptive,1.3166666666666667,904.3166666666667
42923,AITraining,351,23,78,Low,RegionE,150,2406,351,NonPreemptive,1.3,352.3
42924,AITraining,2035,89,394,Low,RegionF,150,2406,2035,NonPreemptive,6.566666666666666,2041.5666666666666
42925,RealTimeInference,1981,5,92,High,RegionA,20,1983,1981,NonPreemptive,1.5333333333333334,1982.5333333333333
42926,BatchInference,1980,19,188,Medium,RegionA,80,2406,1980,NonPreemptive,3.1333333333333333,1983.1333333333334
42927,BatchInference,91,13,66,Medium,RegionB,80,2406,91,NonPreemptive,1.1,92.1
42928,BatchInference,747,5,50,Medium,RegionC,80,2406,747,NonPreemptive,0.8333333333333334,747.8333333333334
42929,RealTimeInference,583,3,245,High,RegionB,20,588,583,NonPreemptive,4.083333333333333,587.0833333333334
42930,AITraining,1515,50,86,Low,RegionF,150,2406,1515,NonPreemptive,1.4333333333333333,1516.4333333333334
42931,RealTimeInference,961,4,298,High,RegionE,20,966,961,NonPreemptive,4.966666666666667,965.9666666666667
42932,BatchInference,1017,7,267,Medium,RegionA,80,2406,1017,NonPreemptive,4.45,1021.45
42933,BatchInference,599,11,287,Medium,RegionB,80,2406,599,NonPreemptive,4.783333333333333,603.7833333333333
42934,RealTimeInference,101,2,388,High,RegionB,20,108,101,NonPreemptive,6.466666666666667,107.46666666666667
42935,AITraining,1354,86,390,Low,RegionE,150,2406,1354,NonPreemptive,6.5,1360.5
42936,BatchInference,1643,20,84,Medium,RegionD,80,2406,1643,NonPreemptive,1.4,1644.4
42937,RealTimeInference,205,3,280,High,RegionC,20,210,205,NonPreemptive,4.666666666666667,209.66666666666666
42938,AITraining,1892,86,160,Low,RegionA,150,2406,1892,NonPreemptive,2.6666666666666665,1894.6666666666667
42939,RealTimeInference,1580,3,25,High,RegionA,20,1581,1580,NonPreemptive,0.4166666666666667,1580.4166666666667
42940,BatchInference,993,17,95,Medium,RegionB,80,2406,993,NonPreemptive,1.5833333333333333,994.5833333333334
42941,RealTimeInference,2183,2,275,High,RegionB,20,2188,2183,NonPreemptive,4.583333333333333,2187.5833333333335
42942,AITraining,1497,73,141,Low,RegionE,150,2406,1497,NonPreemptive,2.35,1499.35
42943,AITraining,1390,110,398,Low,RegionF,150,2406,1390,NonPreemptive,6.633333333333334,1396.6333333333334
42944,RealTimeInference,414,6,212,High,RegionE,20,418,414,NonPreemptive,3.533333333333333,417.53333333333336
42945,AITraining,1783,104,61,Low,RegionB,150,2406,1783,NonPreemptive,1.0166666666666666,1784.0166666666667
42946,RealTimeInference,1513,7,240,High,RegionA,20,1517,1513,NonPreemptive,4.0,1517.0
42947,RealTimeInference,1466,3,385,High,RegionB,20,1473,1466,NonPreemptive,6.416666666666667,1472.4166666666667
42948,BatchInference,875,5,98,Medium,RegionC,80,2406,875,NonPreemptive,1.6333333333333333,876.6333333333333
42949,AITraining,1080,88,125,Low,RegionE,150,2406,1080,NonPreemptive,2.0833333333333335,1082.0833333333333
42950,AITraining,2201,115,275,Low,RegionF,150,2406,2201,NonPreemptive,4.583333333333333,2205.5833333333335
42951,BatchInference,1154,22,126,Medium,RegionA,80,2406,1154,NonPreemptive,2.1,1156.1
42952,RealTimeInference,547,5,126,High,RegionA,20,550,547,NonPreemptive,2.1,549.1
42953,BatchInference,834,6,193,Medium,RegionB,80,2406,834,NonPreemptive,3.216666666666667,837.2166666666667
42954,AITraining,1196,101,32,Low,RegionD,150,2406,1196,NonPreemptive,0.5333333333333333,1196.5333333333333
42955,AITraining,234,55,227,Low,RegionE,150,2406,234,NonPreemptive,3.783333333333333,237.78333333333333
42956,AITraining,822,62,146,Low,RegionF,150,2406,822,NonPreemptive,2.433333333333333,824.4333333333333
42957,BatchInference,583,7,198,Medium,RegionF,80,2406,583,NonPreemptive,3.3,586.3
42958,BatchInference,2395,19,361,Medium,RegionA,80,2406,2395,NonPreemptive,6.016666666666667,2401.016666666667
42959,RealTimeInference,1676,6,35,High,RegionA,20,1677,1676,NonPreemptive,0.5833333333333334,1676.5833333333333
42960,RealTimeInference,1257,6,239,High,RegionB,20,1261,1257,NonPreemptive,3.9833333333333334,1260.9833333333333
42961,BatchInference,1226,20,203,Medium,RegionC,80,2406,1226,NonPreemptive,3.3833333333333333,1229.3833333333334
42962,AITraining,861,51,388,Low,RegionE,150,2406,861,NonPreemptive,6.466666666666667,867.4666666666667
42963,RealTimeInference,1028,4,99,High,RegionC,20,1030,1028,NonPreemptive,1.65,1029.65
42964,RealTimeInference,74,6,114,High,RegionF,20,76,74,NonPreemptive,1.9,75.9
42965,BatchInference,1262,16,347,Medium,RegionA,80,2406,1262,NonPreemptive,5.783333333333333,1267.7833333333333
42966,BatchInference,2170,16,56,Medium,RegionB,80,2406,2170,NonPreemptive,0.9333333333333333,2170.9333333333334
42967,AITraining,1596,108,213,Low,RegionD,150,2406,1596,NonPreemptive,3.55,1599.55
42968,RealTimeInference,287,2,221,High,RegionB,20,291,287,NonPreemptive,3.683333333333333,290.68333333333334
42969,AITraining,923,95,66,Low,RegionE,150,2406,923,NonPreemptive,1.1,924.1
42970,AITraining,1857,127,392,Low,RegionF,150,2406,1857,NonPreemptive,6.533333333333333,1863.5333333333333
42971,BatchInference,692,11,171,Medium,RegionA,80,2406,692,NonPreemptive,2.85,694.85
42972,AITraining,1595,19,259,Low,RegionD,150,2406,1595,NonPreemptive,4.316666666666666,1599.3166666666666
42973,BatchInference,1298,19,393,Medium,RegionB,80,2406,1298,NonPreemptive,6.55,1304.55
42974,AITraining,1777,57,315,Low,RegionE,150,2406,1777,NonPreemptive,5.25,1782.25
42975,BatchInference,2200,17,51,Medium,RegionD,80,2406,2200,NonPreemptive,0.85,2200.85
42976,RealTimeInference,2012,4,342,High,RegionC,20,2018,2012,NonPreemptive,5.7,2017.7
42977,RealTimeInference,1268,6,291,High,RegionE,20,1273,1268,NonPreemptive,4.85,1272.85
42978,BatchInference,1881,5,357,Medium,RegionA,80,2406,1881,NonPreemptive,5.95,1886.95
42979,RealTimeInference,95,3,198,High,RegionA,20,99,95,NonPreemptive,3.3,98.3
42980,BatchInference,428,22,265,Medium,RegionC,80,2406,428,NonPreemptive,4.416666666666667,432.4166666666667
42981,BatchInference,2100,4,183,Medium,RegionD,80,2406,2100,NonPreemptive,3.05,2103.05
42982,RealTimeInference,1672,3,358,High,RegionC,20,1678,1672,NonPreemptive,5.966666666666667,1677.9666666666667
42983,BatchInference,1325,10,45,Medium,RegionF,80,2406,1325,NonPreemptive,0.75,1325.75
42984,RealTimeInference,704,4,95,High,RegionA,20,706,704,NonPreemptive,1.5833333333333333,705.5833333333334
42985,BatchInference,1242,10,203,Medium,RegionA,80,2406,1242,NonPreemptive,3.3833333333333333,1245.3833333333334
42986,BatchInference,549,20,92,Medium,RegionB,80,2406,549,NonPreemptive,1.5333333333333334,550.5333333333333
42987,RealTimeInference,826,3,11,High,RegionB,20,827,826,NonPreemptive,0.18333333333333332,826.1833333333333
42988,RealTimeInference,1070,2,56,High,RegionB,20,1071,1070,NonPreemptive,0.9333333333333333,1070.9333333333334
42989,BatchInference,1201,13,305,Medium,RegionE,80,2406,1201,NonPreemptive,5.083333333333333,1206.0833333333333
42990,RealTimeInference,188,5,232,High,RegionE,20,192,188,NonPreemptive,3.8666666666666667,191.86666666666667
42991,RealTimeInference,52,1,341,High,RegionA,20,58,52,NonPreemptive,5.683333333333334,57.68333333333334
42992,BatchInference,1616,6,251,Medium,RegionB,80,2406,1616,NonPreemptive,4.183333333333334,1620.1833333333334
42993,BatchInference,1996,4,250,Medium,RegionC,80,2406,1996,NonPreemptive,4.166666666666667,2000.1666666666667
42994,AITraining,1763,119,151,Low,RegionE,150,2406,1763,NonPreemptive,2.5166666666666666,1765.5166666666667
42995,BatchInference,1864,22,357,Medium,RegionD,80,2406,1864,NonPreemptive,5.95,1869.95
42996,BatchInference,2138,4,304,Medium,RegionE,80,2406,2138,NonPreemptive,5.066666666666666,2143.0666666666666
42997,RealTimeInference,846,1,347,High,RegionA,20,852,846,NonPreemptive,5.783333333333333,851.7833333333333
42998,BatchInference,934,6,368,Medium,RegionA,80,2406,934,NonPreemptive,6.133333333333334,940.1333333333333
42999,BatchInference,1110,21,385,Medium,RegionB,80,2406,1110,NonPreemptive,6.416666666666667,1116.4166666666667
43000,BatchInference,1809,12,75,Medium,RegionC,80,2406,1809,NonPreemptive,1.25,1810.25
43001,AITraining,1557,83,209,Low,RegionE,150,2406,1557,NonPreemptive,3.4833333333333334,1560.4833333333333
43002,AITraining,689,109,130,Low,RegionF,150,2406,689,NonPreemptive,2.1666666666666665,691.1666666666666
43003,RealTimeInference,1625,7,370,High,RegionE,20,1632,1625,NonPreemptive,6.166666666666667,1631.1666666666667
43004,AITraining,2330,79,149,Low,RegionB,150,2406,2330,NonPreemptive,2.4833333333333334,2332.483333333333
43005,BatchInference,1670,7,316,Medium,RegionB,80,2406,1670,NonPreemptive,5.266666666666667,1675.2666666666667
43006,AITraining,1014,70,393,Low,RegionD,150,2406,1014,NonPreemptive,6.55,1020.55
43007,BatchInference,2251,14,183,Medium,RegionC,80,2406,2251,NonPreemptive,3.05,2254.05
43008,BatchInference,490,16,39,Medium,RegionD,80,2406,490,NonPreemptive,0.65,490.65
43009,RealTimeInference,21,1,133,High,RegionC,20,24,21,NonPreemptive,2.216666666666667,23.21666666666667
43010,BatchInference,1447,22,180,Medium,RegionF,80,2406,1447,NonPreemptive,3.0,1450.0
43011,AITraining,2021,79,133,Low,RegionD,150,2406,2021,NonPreemptive,2.216666666666667,2023.2166666666667
43012,BatchInference,1679,4,284,Medium,RegionB,80,2406,1679,NonPreemptive,4.733333333333333,1683.7333333333333
43013,BatchInference,1034,16,128,Medium,RegionC,80,2406,1034,NonPreemptive,2.1333333333333333,1036.1333333333334
43014,RealTimeInference,1034,4,118,High,RegionB,20,1036,1034,NonPreemptive,1.9666666666666666,1035.9666666666667
43015,AITraining,1427,117,325,Low,RegionF,150,2406,1427,NonPreemptive,5.416666666666667,1432.4166666666667
43016,RealTimeInference,1621,5,20,High,RegionD,20,1622,1621,NonPreemptive,0.3333333333333333,1621.3333333333333
43017,AITraining,682,27,67,Low,RegionB,150,2406,682,NonPreemptive,1.1166666666666667,683.1166666666667
43018,BatchInference,348,18,72,Medium,RegionB,80,2406,348,NonPreemptive,1.2,349.2
43019,AITraining,509,24,393,Low,RegionD,150,2406,509,NonPreemptive,6.55,515.55
43020,RealTimeInference,1421,7,228,High,RegionB,20,1425,1421,NonPreemptive,3.8,1424.8
43021,AITraining,1528,70,288,Low,RegionE,150,2406,1528,NonPreemptive,4.8,1532.8
43022,BatchInference,1406,13,319,Medium,RegionE,80,2406,1406,NonPreemptive,5.316666666666666,1411.3166666666666
43023,RealTimeInference,576,6,276,High,RegionF,20,581,576,NonPreemptive,4.6,580.6
43024,BatchInference,2273,21,56,Medium,RegionA,80,2406,2273,NonPreemptive,0.9333333333333333,2273.9333333333334
43025,RealTimeInference,776,3,268,High,RegionA,20,781,776,NonPreemptive,4.466666666666667,780.4666666666667
43026,BatchInference,588,22,357,Medium,RegionC,80,2406,588,NonPreemptive,5.95,593.95
43027,BatchInference,2248,22,190,Medium,RegionD,80,2406,2248,NonPreemptive,3.1666666666666665,2251.1666666666665
43028,RealTimeInference,1090,6,86,High,RegionC,20,1092,1090,NonPreemptive,1.4333333333333333,1091.4333333333334
43029,BatchInference,1971,22,41,Medium,RegionF,80,2406,1971,NonPreemptive,0.6833333333333333,1971.6833333333334
43030,BatchInference,896,14,15,Medium,RegionA,80,2406,896,NonPreemptive,0.25,896.25
43031,RealTimeInference,2277,6,167,High,RegionA,20,2280,2277,NonPreemptive,2.783333333333333,2279.7833333333333
43032,RealTimeInference,2388,1,137,High,RegionB,20,2391,2388,NonPreemptive,2.283333333333333,2390.2833333333333
43033,BatchInference,220,16,221,Medium,RegionC,80,2406,220,NonPreemptive,3.683333333333333,223.68333333333334
43034,RealTimeInference,1899,1,11,High,RegionC,20,1900,1899,NonPreemptive,0.18333333333333332,1899.1833333333334
43035,AITraining,1582,25,10,Low,RegionF,150,2406,1582,NonPreemptive,0.16666666666666666,1582.1666666666667
43036,AITraining,642,49,254,Low,RegionF,150,2406,642,NonPreemptive,4.233333333333333,646.2333333333333
43037,AITraining,1578,51,380,Low,RegionC,150,2406,1578,NonPreemptive,6.333333333333333,1584.3333333333333
43038,RealTimeInference,443,4,26,High,RegionA,20,444,443,NonPreemptive,0.43333333333333335,443.43333333333334
43039,BatchInference,367,10,142,Medium,RegionC,80,2406,367,NonPreemptive,2.3666666666666667,369.3666666666667
43040,RealTimeInference,1298,1,78,High,RegionB,20,1300,1298,NonPreemptive,1.3,1299.3
43041,AITraining,139,77,103,Low,RegionE,150,2406,139,NonPreemptive,1.7166666666666666,140.71666666666667
43042,RealTimeInference,1846,1,328,High,RegionC,20,1852,1846,NonPreemptive,5.466666666666667,1851.4666666666667
43043,AITraining,1283,27,160,Low,RegionA,150,2406,1283,NonPreemptive,2.6666666666666665,1285.6666666666667
43044,RealTimeInference,1227,6,309,High,RegionA,20,1233,1227,NonPreemptive,5.15,1232.15
43045,RealTimeInference,723,1,121,High,RegionA,20,726,723,NonPreemptive,2.0166666666666666,725.0166666666667
43046,RealTimeInference,273,6,69,High,RegionB,20,275,273,NonPreemptive,1.15,274.15
43047,RealTimeInference,2383,5,122,High,RegionB,20,2386,2383,NonPreemptive,2.033333333333333,2385.0333333333333
43048,RealTimeInference,1576,6,203,High,RegionC,20,1580,1576,NonPreemptive,3.3833333333333333,1579.3833333333334
43049,BatchInference,1992,23,395,Medium,RegionF,80,2406,1992,NonPreemptive,6.583333333333333,1998.5833333333333
43050,RealTimeInference,1711,6,117,High,RegionA,20,1713,1711,NonPreemptive,1.95,1712.95
43051,AITraining,1307,64,198,Low,RegionD,150,2406,1307,NonPreemptive,3.3,1310.3
43052,RealTimeInference,964,7,34,High,RegionB,20,965,964,NonPreemptive,0.5666666666666667,964.5666666666667
43053,BatchInference,1270,21,131,Medium,RegionD,80,2406,1270,NonPreemptive,2.183333333333333,1272.1833333333334
43054,BatchInference,1702,11,377,Medium,RegionD,80,2406,1702,NonPreemptive,6.283333333333333,1708.2833333333333
43055,RealTimeInference,473,6,88,High,RegionC,20,475,473,NonPreemptive,1.4666666666666666,474.46666666666664
43056,BatchInference,1401,7,137,Medium,RegionA,80,2406,1401,NonPreemptive,2.283333333333333,1403.2833333333333
43057,AITraining,1159,27,234,Low,RegionD,150,2406,1159,NonPreemptive,3.9,1162.9
43058,AITraining,1956,71,199,Low,RegionD,150,2406,1956,NonPreemptive,3.316666666666667,1959.3166666666666
43059,RealTimeInference,2077,5,159,High,RegionB,20,2080,2077,NonPreemptive,2.65,2079.65
43060,BatchInference,39,20,181,Medium,RegionD,80,2406,39,NonPreemptive,3.0166666666666666,42.016666666666666
43061,RealTimeInference,2127,6,351,High,RegionC,20,2133,2127,NonPreemptive,5.85,2132.85
43062,RealTimeInference,307,4,225,High,RegionD,20,311,307,NonPreemptive,3.75,310.75
43063,RealTimeInference,1460,2,152,High,RegionA,20,1463,1460,NonPreemptive,2.533333333333333,1462.5333333333333
43064,RealTimeInference,373,2,145,High,RegionA,20,376,373,NonPreemptive,2.4166666666666665,375.4166666666667
43065,RealTimeInference,1083,5,209,High,RegionB,20,1087,1083,NonPreemptive,3.4833333333333334,1086.4833333333333
43066,RealTimeInference,1960,6,375,High,RegionB,20,1967,1960,NonPreemptive,6.25,1966.25
43067,BatchInference,1689,11,260,Medium,RegionD,80,2406,1689,NonPreemptive,4.333333333333333,1693.3333333333333
43068,BatchInference,2141,10,181,Medium,RegionE,80,2406,2141,NonPreemptive,3.0166666666666666,2144.016666666667
43069,BatchInference,415,18,101,Medium,RegionF,80,2406,415,NonPreemptive,1.6833333333333333,416.68333333333334
43070,AITraining,2177,63,175,Low,RegionC,150,2406,2177,NonPreemptive,2.9166666666666665,2179.9166666666665
43071,BatchInference,1561,11,344,Medium,RegionB,80,2406,1561,NonPreemptive,5.733333333333333,1566.7333333333333
43072,BatchInference,1447,9,188,Medium,RegionC,80,2406,1447,NonPreemptive,3.1333333333333333,1450.1333333333334
43073,RealTimeInference,997,2,29,High,RegionB,20,998,997,NonPreemptive,0.48333333333333334,997.4833333333333
43074,AITraining,816,123,54,Low,RegionF,150,2406,816,NonPreemptive,0.9,816.9
43075,BatchInference,929,18,376,Medium,RegionF,80,2406,929,NonPreemptive,6.266666666666667,935.2666666666667
43076,RealTimeInference,503,7,268,High,RegionA,20,508,503,NonPreemptive,4.466666666666667,507.46666666666664
43077,RealTimeInference,1797,6,231,High,RegionA,20,1801,1797,NonPreemptive,3.85,1800.85
43078,AITraining,1235,79,157,Low,RegionD,150,2406,1235,NonPreemptive,2.6166666666666667,1237.6166666666666
43079,BatchInference,1638,4,159,Medium,RegionC,80,2406,1638,NonPreemptive,2.65,1640.65
43080,RealTimeInference,790,5,92,High,RegionC,20,792,790,NonPreemptive,1.5333333333333334,791.5333333333333
43081,RealTimeInference,163,5,309,High,RegionC,20,169,163,NonPreemptive,5.15,168.15
43082,BatchInference,1816,10,326,Medium,RegionF,80,2406,1816,NonPreemptive,5.433333333333334,1821.4333333333334
43083,BatchInference,780,14,241,Medium,RegionA,80,2406,780,NonPreemptive,4.016666666666667,784.0166666666667
43084,AITraining,1505,31,212,Low,RegionD,150,2406,1505,NonPreemptive,3.533333333333333,1508.5333333333333
43085,RealTimeInference,965,2,62,High,RegionB,20,967,965,NonPreemptive,1.0333333333333334,966.0333333333333
43086,AITraining,1677,108,14,Low,RegionE,150,2406,1677,NonPreemptive,0.23333333333333334,1677.2333333333333
43087,BatchInference,324,6,370,Medium,RegionD,80,2406,324,NonPreemptive,6.166666666666667,330.1666666666667
43088,BatchInference,1264,11,175,Medium,RegionF,80,2406,1264,NonPreemptive,2.9166666666666665,1266.9166666666667
